Entity,Code,Day,total_vaccinations
Antigua and Barbuda,ATG,2021-07-21,66522
Antigua and Barbuda,ATG,2021-07-22,67847
Antigua and Barbuda,ATG,2021-07-25,68271
Antigua and Barbuda,ATG,2021-07-28,68715
Antigua and Barbuda,ATG,2021-07-29,68850
Antigua and Barbuda,ATG,2021-08-02,69290
Antigua and Barbuda,ATG,2021-08-04,69518
Antigua and Barbuda,ATG,2021-08-07,69903
Antigua and Barbuda,ATG,2021-08-10,70019
Antigua and Barbuda,ATG,2021-08-14,71065
Antigua and Barbuda,ATG,2021-08-16,71434
Antigua and Barbuda,ATG,2021-08-19,71600
Antigua and Barbuda,ATG,2021-08-22,72282
Antigua and Barbuda,ATG,2021-08-24,72902
Antigua and Barbuda,ATG,2021-08-28,73700
Antigua and Barbuda,ATG,2021-08-30,74637
Antigua and Barbuda,ATG,2021-08-31,75069
Antigua and Barbuda,ATG,2021-09-07,77997
Antigua and Barbuda,ATG,2021-09-10,79390
Antigua and Barbuda,ATG,2021-09-13,79922
Antigua and Barbuda,ATG,2021-09-17,81915
Antigua and Barbuda,ATG,2021-09-24,89252
Antigua and Barbuda,ATG,2021-09-28,93318
Antigua and Barbuda,ATG,2021-10-02,96160
Antigua and Barbuda,ATG,2021-10-04,97384
Antigua and Barbuda,ATG,2021-10-06,97831
Antigua and Barbuda,ATG,2021-10-09,98840
Antigua and Barbuda,ATG,2021-10-13,99846
Antigua and Barbuda,ATG,2021-10-16,101390
Antigua and Barbuda,ATG,2021-10-19,102834
Antigua and Barbuda,ATG,2021-10-23,104500
Antigua and Barbuda,ATG,2021-10-26,105502
Antigua and Barbuda,ATG,2021-10-30,106387
Antigua and Barbuda,ATG,2021-11-05,108001
Antigua and Barbuda,ATG,2021-11-08,111186
Antigua and Barbuda,ATG,2021-11-16,115487
Antigua and Barbuda,ATG,2021-11-21,116527
Antigua and Barbuda,ATG,2021-11-23,117072
Antigua and Barbuda,ATG,2021-11-26,117637
Antigua and Barbuda,ATG,2021-12-02,118651
Antigua and Barbuda,ATG,2021-12-05,118765
Antigua and Barbuda,ATG,2021-12-10,119809
Antigua and Barbuda,ATG,2021-12-19,120657
Antigua and Barbuda,ATG,2021-12-25,120786
Antigua and Barbuda,ATG,2021-12-29,121146
Argentina,ARG,2020-12-29,700
Argentina,ARG,2020-12-31,32013
Argentina,ARG,2021-01-04,39599
Argentina,ARG,2021-01-08,107542
Argentina,ARG,2021-01-13,166833
Argentina,ARG,2021-01-15,200759
Argentina,ARG,2021-01-20,247933
Argentina,ARG,2021-01-21,265724
Argentina,ARG,2021-01-22,279602
Argentina,ARG,2021-01-23,288064
Argentina,ARG,2021-01-24,292023
Argentina,ARG,2021-01-25,292386
Argentina,ARG,2021-01-26,305880
Argentina,ARG,2021-01-27,318033
Argentina,ARG,2021-01-28,327999
Argentina,ARG,2021-01-29,344034
Argentina,ARG,2021-01-30,366384
Argentina,ARG,2021-02-01,375851
Argentina,ARG,2021-02-03,396562
Argentina,ARG,2021-02-04,444018
Argentina,ARG,2021-02-06,471383
Argentina,ARG,2021-02-07,501152
Argentina,ARG,2021-02-08,511582
Argentina,ARG,2021-02-09,513178
Argentina,ARG,2021-02-10,535303
Argentina,ARG,2021-02-11,572928
Argentina,ARG,2021-02-12,591632
Argentina,ARG,2021-02-13,606245
Argentina,ARG,2021-02-14,609605
Argentina,ARG,2021-02-15,609791
Argentina,ARG,2021-02-16,611169
Argentina,ARG,2021-02-17,612322
Argentina,ARG,2021-02-18,635583
Argentina,ARG,2021-02-19,668654
Argentina,ARG,2021-02-20,707148
Argentina,ARG,2021-02-21,720267
Argentina,ARG,2021-02-22,722234
Argentina,ARG,2021-02-23,746615
Argentina,ARG,2021-02-24,780455
Argentina,ARG,2021-02-25,829832
Argentina,ARG,2021-02-26,903915
Argentina,ARG,2021-02-27,984895
Argentina,ARG,2021-02-28,1025003
Argentina,ARG,2021-03-01,1049169
Argentina,ARG,2021-03-02,1126108
Argentina,ARG,2021-03-03,1181292
Argentina,ARG,2021-03-04,1252461
Argentina,ARG,2021-03-05,1357596
Argentina,ARG,2021-03-07,1526078
Argentina,ARG,2021-03-08,1546699
Argentina,ARG,2021-03-09,1648957
Argentina,ARG,2021-03-10,1774438
Argentina,ARG,2021-03-11,1919074
Argentina,ARG,2021-03-12,2098205
Argentina,ARG,2021-03-13,2294738
Argentina,ARG,2021-03-14,2381429
Argentina,ARG,2021-03-15,2404194
Argentina,ARG,2021-03-16,2541362
Argentina,ARG,2021-03-17,2668103
Argentina,ARG,2021-03-18,2805153
Argentina,ARG,2021-03-19,2939364
Argentina,ARG,2021-03-20,3063864
Argentina,ARG,2021-03-21,3119828
Argentina,ARG,2021-03-22,3142444
Argentina,ARG,2021-03-23,3240731
Argentina,ARG,2021-03-24,3328933
Argentina,ARG,2021-03-25,3365839
Argentina,ARG,2021-03-26,3474415
Argentina,ARG,2021-03-27,3570460
Argentina,ARG,2021-03-28,3625283
Argentina,ARG,2021-03-29,3646068
Argentina,ARG,2021-03-30,3744566
Argentina,ARG,2021-03-31,3891932
Argentina,ARG,2021-04-01,4023017
Argentina,ARG,2021-04-02,4123152
Argentina,ARG,2021-04-03,4178896
Argentina,ARG,2021-04-04,4234505
Argentina,ARG,2021-04-05,4260808
Argentina,ARG,2021-04-06,4404175
Argentina,ARG,2021-04-07,4571819
Argentina,ARG,2021-04-08,4771214
Argentina,ARG,2021-04-09,4956023
Argentina,ARG,2021-04-10,5201468
Argentina,ARG,2021-04-11,5313612
Argentina,ARG,2021-04-12,5390000
Argentina,ARG,2021-04-13,5571878
Argentina,ARG,2021-04-14,5754919
Argentina,ARG,2021-04-15,5935146
Argentina,ARG,2021-04-16,6093016
Argentina,ARG,2021-04-17,6226872
Argentina,ARG,2021-04-18,6288812
Argentina,ARG,2021-04-19,6334554
Argentina,ARG,2021-04-20,6433141
Argentina,ARG,2021-04-21,6550568
Argentina,ARG,2021-04-22,6693438
Argentina,ARG,2021-04-23,6807411
Argentina,ARG,2021-04-24,7017279
Argentina,ARG,2021-04-25,7134949
Argentina,ARG,2021-04-26,7214704
Argentina,ARG,2021-04-27,7386650
Argentina,ARG,2021-04-28,7557986
Argentina,ARG,2021-04-29,7715006
Argentina,ARG,2021-04-30,7865213
Argentina,ARG,2021-05-01,7971470
Argentina,ARG,2021-05-02,7997902
Argentina,ARG,2021-05-03,8039793
Argentina,ARG,2021-05-04,8197011
Argentina,ARG,2021-05-05,8391513
Argentina,ARG,2021-05-06,8591061
Argentina,ARG,2021-05-07,8820691
Argentina,ARG,2021-05-08,9001747
Argentina,ARG,2021-05-09,9082597
Argentina,ARG,2021-05-10,9122759
Argentina,ARG,2021-05-11,9237005
Argentina,ARG,2021-05-12,9383945
Argentina,ARG,2021-05-13,9541511
Argentina,ARG,2021-05-14,9704364
Argentina,ARG,2021-05-15,9862623
Argentina,ARG,2021-05-16,9927783
Argentina,ARG,2021-05-17,10002830
Argentina,ARG,2021-05-18,10193368
Argentina,ARG,2021-05-19,10383925
Argentina,ARG,2021-05-20,10549521
Argentina,ARG,2021-05-21,10758782
Argentina,ARG,2021-05-22,10958659
Argentina,ARG,2021-05-23,11067550
Argentina,ARG,2021-05-24,11149468
Argentina,ARG,2021-05-25,11242209
Argentina,ARG,2021-05-26,11331066
Argentina,ARG,2021-05-27,11503476
Argentina,ARG,2021-05-28,11676733
Argentina,ARG,2021-05-29,11906697
Argentina,ARG,2021-05-30,12119901
Argentina,ARG,2021-05-31,12257297
Argentina,ARG,2021-06-01,12497078
Argentina,ARG,2021-06-02,12801115
Argentina,ARG,2021-06-03,13079195
Argentina,ARG,2021-06-04,13374067
Argentina,ARG,2021-06-05,13730521
Argentina,ARG,2021-06-06,14092493
Argentina,ARG,2021-06-07,14336164
Argentina,ARG,2021-06-08,14663805
Argentina,ARG,2021-06-09,15012734
Argentina,ARG,2021-06-10,15353408
Argentina,ARG,2021-06-11,15730223
Argentina,ARG,2021-06-12,16102741
Argentina,ARG,2021-06-13,16286902
Argentina,ARG,2021-06-14,16382043
Argentina,ARG,2021-06-15,16643769
Argentina,ARG,2021-06-16,16876619
Argentina,ARG,2021-06-17,17172628
Argentina,ARG,2021-06-18,17475935
Argentina,ARG,2021-06-19,17837121
Argentina,ARG,2021-06-20,18085389
Argentina,ARG,2021-06-21,18198899
Argentina,ARG,2021-06-22,18380675
Argentina,ARG,2021-06-23,18646784
Argentina,ARG,2021-06-24,18921680
Argentina,ARG,2021-06-25,19205808
Argentina,ARG,2021-06-26,19499231
Argentina,ARG,2021-06-27,19749468
Argentina,ARG,2021-06-28,19951580
Argentina,ARG,2021-06-29,20221697
Argentina,ARG,2021-06-30,20543325
Argentina,ARG,2021-07-01,20907721
Argentina,ARG,2021-07-02,21310026
Argentina,ARG,2021-07-03,21781425
Argentina,ARG,2021-07-04,22179930
Argentina,ARG,2021-07-05,22444129
Argentina,ARG,2021-07-06,22813398
Argentina,ARG,2021-07-07,23317413
Argentina,ARG,2021-07-08,23722105
Argentina,ARG,2021-07-09,24048381
Argentina,ARG,2021-07-10,24518390
Argentina,ARG,2021-07-11,24616918
Argentina,ARG,2021-07-12,24862187
Argentina,ARG,2021-07-13,25254280
Argentina,ARG,2021-07-14,25718531
Argentina,ARG,2021-07-15,26134815
Argentina,ARG,2021-07-16,26511672
Argentina,ARG,2021-07-17,26934235
Argentina,ARG,2021-07-18,27200110
Argentina,ARG,2021-07-19,27430531
Argentina,ARG,2021-07-20,27825228
Argentina,ARG,2021-07-21,28264151
Argentina,ARG,2021-07-22,28674364
Argentina,ARG,2021-07-23,29075280
Argentina,ARG,2021-07-24,29437762
Argentina,ARG,2021-07-25,29723228
Argentina,ARG,2021-07-26,29880247
Argentina,ARG,2021-07-27,30230385
Argentina,ARG,2021-07-28,30655272
Argentina,ARG,2021-07-29,31075801
Argentina,ARG,2021-07-30,31471074
Argentina,ARG,2021-07-31,31877998
Argentina,ARG,2021-08-01,32148787
Argentina,ARG,2021-08-02,32335391
Argentina,ARG,2021-08-03,32695882
Argentina,ARG,2021-08-04,33335932
Argentina,ARG,2021-08-05,33735965
Argentina,ARG,2021-08-06,34134158
Argentina,ARG,2021-08-07,34430142
Argentina,ARG,2021-08-08,34624926
Argentina,ARG,2021-08-09,34902791
Argentina,ARG,2021-08-10,35247776
Argentina,ARG,2021-08-12,35762492
Argentina,ARG,2021-08-13,36038031
Argentina,ARG,2021-08-14,36387897
Argentina,ARG,2021-08-15,36641694
Argentina,ARG,2021-08-16,36809251
Argentina,ARG,2021-08-17,36941932
Argentina,ARG,2021-08-18,37234519
Argentina,ARG,2021-08-19,37689167
Argentina,ARG,2021-08-20,38145435
Argentina,ARG,2021-08-21,38584379
Argentina,ARG,2021-08-22,38904089
Argentina,ARG,2021-08-23,39133726
Argentina,ARG,2021-08-24,39507845
Argentina,ARG,2021-08-25,39951618
Argentina,ARG,2021-08-26,40407410
Argentina,ARG,2021-08-27,40855178
Argentina,ARG,2021-08-28,41305344
Argentina,ARG,2021-08-29,41625410
Argentina,ARG,2021-08-30,41930538
Argentina,ARG,2021-08-31,42260571
Argentina,ARG,2021-09-01,42792677
Argentina,ARG,2021-09-02,43221929
Argentina,ARG,2021-09-03,43696315
Argentina,ARG,2021-09-04,44049176
Argentina,ARG,2021-09-05,44401437
Argentina,ARG,2021-09-06,44667497
Argentina,ARG,2021-09-07,45177464
Argentina,ARG,2021-09-08,45523595
Argentina,ARG,2021-09-09,45917635
Argentina,ARG,2021-09-10,46299230
Argentina,ARG,2021-09-11,46690888
Argentina,ARG,2021-09-12,46894772
Argentina,ARG,2021-09-13,46995734
Argentina,ARG,2021-09-14,47242831
Argentina,ARG,2021-09-15,47543513
Argentina,ARG,2021-09-16,47936962
Argentina,ARG,2021-09-17,48310770
Argentina,ARG,2021-09-18,48572796
Argentina,ARG,2021-09-19,48830206
Argentina,ARG,2021-09-20,49017568
Argentina,ARG,2021-09-21,49331494
Argentina,ARG,2021-09-22,49729347
Argentina,ARG,2021-09-23,50010169
Argentina,ARG,2021-09-24,50277880
Argentina,ARG,2021-09-25,50575922
Argentina,ARG,2021-09-26,50755054
Argentina,ARG,2021-09-27,50910055
Argentina,ARG,2021-09-28,51153324
Argentina,ARG,2021-09-29,51448854
Argentina,ARG,2021-09-30,51711461
Argentina,ARG,2021-10-01,52019147
Argentina,ARG,2021-10-02,52339299
Argentina,ARG,2021-10-03,52535781
Argentina,ARG,2021-10-04,52688166
Argentina,ARG,2021-10-05,52880909
Argentina,ARG,2021-10-06,53133905
Argentina,ARG,2021-10-07,53386738
Argentina,ARG,2021-10-08,53660061
Argentina,ARG,2021-10-09,53820006
Argentina,ARG,2021-10-10,53980661
Argentina,ARG,2021-10-11,54115894
Argentina,ARG,2021-10-13,54353322
Argentina,ARG,2021-10-14,54714920
Argentina,ARG,2021-10-15,55103707
Argentina,ARG,2021-10-16,55605668
Argentina,ARG,2021-10-19,56217372
Argentina,ARG,2021-10-20,56722315
Argentina,ARG,2021-10-21,56931534
Argentina,ARG,2021-10-22,57329844
Argentina,ARG,2021-10-23,57747212
Argentina,ARG,2021-10-24,58049997
Argentina,ARG,2021-10-25,58128269
Argentina,ARG,2021-10-26,58553162
Argentina,ARG,2021-10-27,58885357
Argentina,ARG,2021-10-28,59221612
Argentina,ARG,2021-10-29,59653179
Argentina,ARG,2021-10-30,59852722
Argentina,ARG,2021-10-31,60055004
Argentina,ARG,2021-11-01,60203627
Argentina,ARG,2021-11-02,60414001
Argentina,ARG,2021-11-03,60488335
Argentina,ARG,2021-11-04,61040687
Argentina,ARG,2021-11-06,61289163
Argentina,ARG,2021-11-07,61652681
Argentina,ARG,2021-11-08,61821032
Argentina,ARG,2021-11-09,61959735
Argentina,ARG,2021-11-10,62161660
Argentina,ARG,2021-11-11,62402836
Argentina,ARG,2021-11-12,62598352
Argentina,ARG,2021-11-13,62795101
Argentina,ARG,2021-11-14,63017438
Argentina,ARG,2021-11-15,64314456
Argentina,ARG,2021-11-17,64965087
Argentina,ARG,2021-11-19,65665103
Argentina,ARG,2021-11-20,65879184
Argentina,ARG,2021-11-21,65993586
Argentina,ARG,2021-11-22,66125697
Argentina,ARG,2021-11-23,66426671
Argentina,ARG,2021-11-25,67104574
Argentina,ARG,2021-11-27,67632308
Argentina,ARG,2021-11-28,67781433
Argentina,ARG,2021-11-29,68134307
Argentina,ARG,2021-11-30,68501283
Argentina,ARG,2021-12-01,68874746
Argentina,ARG,2021-12-02,69269878
Argentina,ARG,2021-12-03,69596446
Argentina,ARG,2021-12-04,69780773
Argentina,ARG,2021-12-05,69891521
Argentina,ARG,2021-12-07,70172359
Argentina,ARG,2021-12-08,70657836
Argentina,ARG,2021-12-10,71219249
Argentina,ARG,2021-12-11,71397860
Argentina,ARG,2021-12-12,71507682
Argentina,ARG,2021-12-13,71799106
Argentina,ARG,2021-12-14,72130749
Argentina,ARG,2021-12-15,72500924
Argentina,ARG,2021-12-16,72812317
Argentina,ARG,2021-12-17,73110975
Argentina,ARG,2021-12-18,73285642
Argentina,ARG,2021-12-19,73401337
Argentina,ARG,2021-12-20,73701996
Argentina,ARG,2021-12-22,74049613
Argentina,ARG,2021-12-23,74392087
Argentina,ARG,2021-12-24,74699408
Argentina,ARG,2021-12-26,74713629
Argentina,ARG,2021-12-27,74785702
Argentina,ARG,2021-12-28,75644660
Argentina,ARG,2021-12-30,76524614
Argentina,ARG,2021-12-31,76606972
Argentina,ARG,2022-01-01,76629499
Argentina,ARG,2022-01-02,76760265
Armenia,ARM,2021-03-31,565
Armenia,ARM,2021-05-09,10727
Armenia,ARM,2021-05-16,19249
Armenia,ARM,2021-05-23,26562
Armenia,ARM,2021-05-30,33529
Armenia,ARM,2021-06-06,46503
Armenia,ARM,2021-06-14,55557
Armenia,ARM,2021-06-20,64293
Armenia,ARM,2021-06-27,74714
Armenia,ARM,2021-07-11,108107
Armenia,ARM,2021-07-18,131080
Armenia,ARM,2021-07-25,152529
Armenia,ARM,2021-08-01,171890
Armenia,ARM,2021-08-08,194902
Armenia,ARM,2021-08-15,220236
Armenia,ARM,2021-08-22,239342
Armenia,ARM,2021-08-29,275138
Armenia,ARM,2021-09-05,303325
Armenia,ARM,2021-09-12,335721
Armenia,ARM,2021-09-19,366779
Armenia,ARM,2021-09-26,408535
Armenia,ARM,2021-10-11,514241
Armenia,ARM,2021-10-17,620698
Armenia,ARM,2021-10-24,709345
Armenia,ARM,2021-10-31,831856
Armenia,ARM,2021-11-07,890797
Armenia,ARM,2021-11-14,1004493
Armenia,ARM,2021-11-21,1110891
Armenia,ARM,2021-11-28,1236264
Armenia,ARM,2021-12-06,1352805
Armenia,ARM,2021-12-12,1452374
Armenia,ARM,2021-12-19,1546632
Armenia,ARM,2021-12-26,1626738
Aruba,ABW,2021-03-29,25766
Aruba,ABW,2021-04-10,41096
Aruba,ABW,2021-04-12,43073
Aruba,ABW,2021-04-13,45588
Aruba,ABW,2021-04-14,48200
Aruba,ABW,2021-04-15,50546
Aruba,ABW,2021-04-16,52955
Aruba,ABW,2021-04-17,55582
Aruba,ABW,2021-04-18,55651
Aruba,ABW,2021-04-19,58178
Aruba,ABW,2021-04-20,60379
Aruba,ABW,2021-04-21,62342
Aruba,ABW,2021-04-22,64288
Aruba,ABW,2021-04-23,67950
Aruba,ABW,2021-04-24,69279
Aruba,ABW,2021-04-25,73103
Aruba,ABW,2021-04-26,73360
Aruba,ABW,2021-04-28,74668
Aruba,ABW,2021-04-29,75846
Aruba,ABW,2021-04-30,76865
Aruba,ABW,2021-05-03,77728
Aruba,ABW,2021-05-04,78956
Aruba,ABW,2021-05-05,79502
Aruba,ABW,2021-05-06,79553
Aruba,ABW,2021-05-07,80258
Aruba,ABW,2021-05-08,80699
Aruba,ABW,2021-05-10,81616
Aruba,ABW,2021-05-11,82877
Aruba,ABW,2021-05-12,84239
Aruba,ABW,2021-05-13,85441
Aruba,ABW,2021-05-14,87536
Aruba,ABW,2021-05-15,88602
Aruba,ABW,2021-05-17,91006
Aruba,ABW,2021-05-18,93734
Aruba,ABW,2021-05-19,96007
Aruba,ABW,2021-05-20,97921
Aruba,ABW,2021-05-21,100003
Aruba,ABW,2021-05-22,103395
Aruba,ABW,2021-05-23,108471
Aruba,ABW,2021-05-24,109756
Aruba,ABW,2021-05-25,111377
Aruba,ABW,2021-05-26,111665
Aruba,ABW,2021-05-27,112316
Aruba,ABW,2021-05-28,113098
Aruba,ABW,2021-05-29,113662
Aruba,ABW,2021-05-31,114154
Aruba,ABW,2021-06-01,114632
Aruba,ABW,2021-06-02,115144
Aruba,ABW,2021-06-03,116563
Aruba,ABW,2021-06-04,116577
Aruba,ABW,2021-06-06,116579
Aruba,ABW,2021-06-07,117036
Aruba,ABW,2021-06-08,117696
Aruba,ABW,2021-06-09,118316
Aruba,ABW,2021-06-10,118873
Aruba,ABW,2021-06-11,119395
Aruba,ABW,2021-06-12,121471
Aruba,ABW,2021-06-14,121874
Aruba,ABW,2021-06-15,122269
Aruba,ABW,2021-06-16,122680
Aruba,ABW,2021-06-17,123115
Aruba,ABW,2021-06-18,123571
Aruba,ABW,2021-06-20,123890
Aruba,ABW,2021-06-21,124313
Aruba,ABW,2021-06-22,124332
Aruba,ABW,2021-06-23,124856
Aruba,ABW,2021-06-24,125289
Aruba,ABW,2021-06-27,125290
Aruba,ABW,2021-06-28,125875
Aruba,ABW,2021-06-29,126387
Aruba,ABW,2021-06-30,127256
Aruba,ABW,2021-07-01,127416
Aruba,ABW,2021-07-02,127984
Aruba,ABW,2021-07-05,128575
Aruba,ABW,2021-07-06,129162
Aruba,ABW,2021-07-07,129646
Aruba,ABW,2021-07-08,130121
Aruba,ABW,2021-07-09,130670
Aruba,ABW,2021-07-10,131930
Aruba,ABW,2021-07-12,132344
Aruba,ABW,2021-07-13,132715
Aruba,ABW,2021-07-14,133180
Aruba,ABW,2021-07-15,133727
Aruba,ABW,2021-07-16,133750
Aruba,ABW,2021-07-19,134510
Aruba,ABW,2021-07-20,134521
Aruba,ABW,2021-07-21,134983
Aruba,ABW,2021-07-22,135450
Aruba,ABW,2021-07-23,135509
Aruba,ABW,2021-07-26,135988
Aruba,ABW,2021-07-27,136496
Aruba,ABW,2021-07-28,136907
Aruba,ABW,2021-07-29,137305
Aruba,ABW,2021-07-30,137598
Aruba,ABW,2021-07-31,138509
Aruba,ABW,2021-08-01,138513
Aruba,ABW,2021-08-02,138688
Aruba,ABW,2021-08-03,139043
Aruba,ABW,2021-08-04,139122
Aruba,ABW,2021-08-05,139303
Aruba,ABW,2021-08-06,139566
Aruba,ABW,2021-08-09,139887
Aruba,ABW,2021-08-10,140304
Aruba,ABW,2021-08-11,140901
Aruba,ABW,2021-08-12,141116
Aruba,ABW,2021-08-13,141611
Aruba,ABW,2021-08-16,142033
Aruba,ABW,2021-08-17,142606
Aruba,ABW,2021-08-18,143030
Aruba,ABW,2021-08-19,143396
Aruba,ABW,2021-08-20,143661
Aruba,ABW,2021-08-22,145934
Aruba,ABW,2021-08-23,146254
Aruba,ABW,2021-08-24,146496
Aruba,ABW,2021-08-25,146793
Aruba,ABW,2021-08-26,147080
Aruba,ABW,2021-08-27,147363
Aruba,ABW,2021-08-29,147577
Aruba,ABW,2021-08-30,147653
Aruba,ABW,2021-08-31,148225
Aruba,ABW,2021-09-01,148632
Aruba,ABW,2021-09-02,148867
Aruba,ABW,2021-09-03,149047
Aruba,ABW,2021-09-06,149590
Aruba,ABW,2021-09-07,149690
Aruba,ABW,2021-09-08,149974
Aruba,ABW,2021-09-09,150216
Aruba,ABW,2021-09-10,150466
Aruba,ABW,2021-09-11,151287
Aruba,ABW,2021-09-12,153189
Aruba,ABW,2021-09-13,153193
Aruba,ABW,2021-09-14,153597
Aruba,ABW,2021-09-15,154061
Aruba,ABW,2021-09-16,154447
Aruba,ABW,2021-09-20,154700
Aruba,ABW,2021-09-21,155093
Aruba,ABW,2021-09-22,155119
Aruba,ABW,2021-09-23,155336
Aruba,ABW,2021-09-24,155501
Aruba,ABW,2021-09-25,155609
Aruba,ABW,2021-09-26,155660
Aruba,ABW,2021-09-27,155753
Aruba,ABW,2021-09-28,155908
Aruba,ABW,2021-09-29,156061
Aruba,ABW,2021-09-30,156179
Aruba,ABW,2021-10-01,156355
Aruba,ABW,2021-10-02,156357
Aruba,ABW,2021-10-04,156561
Aruba,ABW,2021-10-05,156764
Aruba,ABW,2021-10-06,157007
Aruba,ABW,2021-10-07,157212
Aruba,ABW,2021-10-08,157355
Aruba,ABW,2021-10-09,157356
Aruba,ABW,2021-10-10,157541
Aruba,ABW,2021-10-12,157665
Aruba,ABW,2021-10-13,157866
Aruba,ABW,2021-10-14,157952
Aruba,ABW,2021-10-15,158065
Aruba,ABW,2021-10-18,158219
Aruba,ABW,2021-10-19,158440
Aruba,ABW,2021-10-20,158552
Aruba,ABW,2021-10-21,158665
Aruba,ABW,2021-10-22,158815
Aruba,ABW,2021-10-25,158921
Aruba,ABW,2021-10-26,159016
Aruba,ABW,2021-10-27,159175
Aruba,ABW,2021-10-28,159250
Aruba,ABW,2021-10-29,159406
Aruba,ABW,2021-11-01,159537
Aruba,ABW,2021-11-02,159631
Aruba,ABW,2021-11-03,159864
Aruba,ABW,2021-11-05,160012
Aruba,ABW,2021-11-08,160097
Aruba,ABW,2021-11-09,160170
Aruba,ABW,2021-11-10,160328
Aruba,ABW,2021-11-11,160438
Aruba,ABW,2021-11-12,160561
Aruba,ABW,2021-11-15,160659
Aruba,ABW,2021-11-16,160750
Aruba,ABW,2021-11-17,160871
Aruba,ABW,2021-11-18,160951
Aruba,ABW,2021-11-19,161112
Aruba,ABW,2021-11-20,161113
Aruba,ABW,2021-11-21,161200
Aruba,ABW,2021-11-22,161207
Aruba,ABW,2021-11-23,161336
Aruba,ABW,2021-11-24,161401
Aruba,ABW,2021-11-25,161559
Aruba,ABW,2021-11-26,161593
Aruba,ABW,2021-11-27,161611
Aruba,ABW,2021-11-28,161635
Aruba,ABW,2021-11-29,161639
Aruba,ABW,2021-11-30,161643
Aruba,ABW,2021-12-01,161648
Aruba,ABW,2021-12-02,161779
Aruba,ABW,2021-12-03,161913
Aruba,ABW,2021-12-06,162010
Aruba,ABW,2021-12-07,162121
Aruba,ABW,2021-12-08,162199
Aruba,ABW,2021-12-09,162275
Aruba,ABW,2021-12-10,162343
Aruba,ABW,2021-12-13,162443
Aruba,ABW,2021-12-14,162487
Aruba,ABW,2021-12-15,162566
Aruba,ABW,2021-12-16,162623
Aruba,ABW,2021-12-17,162818
Aruba,ABW,2021-12-20,163047
Aruba,ABW,2021-12-22,163181
Aruba,ABW,2021-12-23,163322
Aruba,ABW,2021-12-24,163323
Aruba,ABW,2021-12-27,163444
Aruba,ABW,2021-12-28,163652
Aruba,ABW,2021-12-30,163759
Asia,,2020-12-15,1500000
Asia,,2020-12-19,1500075
Asia,,2020-12-20,1507460
Asia,,2020-12-21,1532369
Asia,,2020-12-22,1577008
Asia,,2020-12-23,1678869
Asia,,2020-12-24,1763379
Asia,,2020-12-25,1802353
Asia,,2020-12-26,1835974
Asia,,2020-12-27,1942574
Asia,,2020-12-28,2083180
Asia,,2020-12-29,2242105
Asia,,2020-12-30,2398150
Asia,,2020-12-31,5559458
Asia,,2021-01-01,5631570
Asia,,2021-01-02,5704750
Asia,,2021-01-03,5856642
Asia,,2021-01-04,6011606
Asia,,2021-01-05,6967357
Asia,,2021-01-06,7214366
Asia,,2021-01-07,7396463
Asia,,2021-01-08,7522881
Asia,,2021-01-09,12192604
Asia,,2021-01-10,12308414
Asia,,2021-01-11,12438605
Asia,,2021-01-12,12617023
Asia,,2021-01-13,13846936
Asia,,2021-01-14,14386355
Asia,,2021-01-15,14928361
Asia,,2021-01-16,15484933
Asia,,2021-01-17,15786079
Asia,,2021-01-18,16421932
Asia,,2021-01-19,17071616
Asia,,2021-01-20,22622870
Asia,,2021-01-21,23246833
Asia,,2021-01-22,24069607
Asia,,2021-01-23,24594323
Asia,,2021-01-24,24935399
Asia,,2021-01-25,25719950
Asia,,2021-01-26,26262530
Asia,,2021-01-27,34877985
Asia,,2021-01-28,36055595
Asia,,2021-01-29,37145474
Asia,,2021-01-30,37775117
Asia,,2021-01-31,39486802
Asia,,2021-02-01,40261365
Asia,,2021-02-02,40891209
Asia,,2021-02-03,48845800
Asia,,2021-02-04,49934107
Asia,,2021-02-05,51127958
Asia,,2021-02-06,51885430
Asia,,2021-02-07,52210746
Asia,,2021-02-08,53008532
Asia,,2021-02-09,63241408
Asia,,2021-02-10,64464868
Asia,,2021-02-11,65400779
Asia,,2021-02-12,66613878
Asia,,2021-02-13,67693490
Asia,,2021-02-14,68200252
Asia,,2021-02-15,69694083
Asia,,2021-02-16,71085277
Asia,,2021-02-17,72645184
Asia,,2021-02-18,74752514
